"Limited Access Document: To add information, please make comments. If you have questions about the document, please contact Ella Neumann at eneumann@sitkascience.org Document created using information provided by state and federal agencies, tribes, municipalities, and other organizations throughout Southeast Alaska.

GIS files, .csv files, and other information available on the SSSC Github Page: https://github.com/Sitka-Sound-Science-Center/southeast_monitoring_locations ",,,,NWS Fields,,,,,,,,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,,,,,,,,,,,,,,,
Point Gardner MXAK,PGXA2,MAREX,Y,33,Marine Exchange,57.016,-134.618,6.096,20,,Active,X,X,X,,,,X,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Pyramid Island near Haines,PIHA2,COOP,,319,Meteoburst,59.1958,-135.4569,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polk Creek on Polk Inlet,PLKA2,River Gage,N, ,,55.3536,-132.4778,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Alexander Tide Gauge,PLXA2,NWLON,Y,327,NOS,56.247,-134.647,3.048,10,0,Active,X,,X,,,,X,,,,,,,,,,,Y, ,Y,Y,,,,,,,,,,,,,,,,
Upper Cascade Creek Rd (Sitka Mesonet),PMAA2,Igage,Y,323,SSSC,57.0744,-135.3616,59.436,195,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Upper Lance Dr (Sitka Mesonet),PMBA2,Igage,Y,323,SSSC,57.0514,-135.3013,47.5488,156,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Mid Slope Verstovia (Sitka Mesonet),PMDA2,Igage,Y,323,SSSC,57.0544,-135.2961,231.0384,758,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Shotgun Alley (Sikta Mesonet),PMEA2,Igage,Y,323,SSSC,57.0402,-135.2786,36.576,120,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Bear Cove (Sitka Mesonet),PMFA2,Igage,Y,323,SSSC,57.0147,-135.1497,11.5824,38,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Somer Dr (Sitka Mesonet),PMGA2,Igage,Y,323,SSSC,57.090556,-135.388333,11.5824,38,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Sitka High School (Sitka Mesonet),PMIA2,Igage,Y,323,SSSC,57.061944,-135.339444,22.86,75,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
HPR 4500 BLOCK (Sitka Mesonet),PMJA2,Igage,Y,323,SSSC,57.1141,-135.3938,7.62,25,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Sea Mountain Golf Course (Sitka Mesonet),PMMA2,Igage,Y,323,SSSC,57.105025,-135.39021,53.34,175,,Active,x,,,,,,,,x,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Mid Slope Harbor Mt (Sitka Mesonet),PMPA2,Igage,Y,323,SSSC,57.09533,-135.3695,485.5464,1593,,Active,X,,,,,,,,X,,,,,,n,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Power Patch Station,PPSA2,UCOOP,Y,325,UAS,58.2617,-134.5178,669.9504,2198,,Active,X,X,X,,,,,,X,X,,,,,Y,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Portable Unit on Etolin Island,PRAA2,Unknown,,329,,56.2,-132.4833,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petersburg Ridge,PRGA2,SNOCOR,,326,USDA/NRCS,56.7667,-132.9333,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point Retreat,PRTA2,HANDAR,Y,13,NWS,58.412,-134.953,0,0,:00,Active,X,X,X,,,,X,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Petersburg 1,PSG,COOP,,326,Jerry Collison,56.8017,-132.9453,,,,Active,X,,,,,,,,X,X,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Petersburg Reservoir,PSVA2,SNOCOR,,326,USDA/NRCS,56.7833,-132.9333,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point Baker,PTBA2,COOP,N,328,,56.3533,-133.6214,12.192,40,,Active,X,,,,,,,,X,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Portland Island,PTLA2,MAREX,Y,31,Marine Exchange,58.346,-134.752,3.048,10,,Active,X,X,X,,,,,,,,,,,,,,,Y, ,Y,Y,Y,,,,,,,,,,,,,,,
Thorne River,PWTA2,Igage,Y,328,NWS,55.70555556,-132.6277778,16.764,55,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Misty Fjords FAA,QA6BW,FAA Webcam,Y,331,FAA,55.51256,-130.90891,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chilkat FAA,QCHWC,FAA Webcam,Y,319,FAA,59.4387,-136.273,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eaglecrest USARRAY,R32KX,Seismometer,Y,325,USARRAY,58.2747,-134.5181,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reynolds Creek below Lake Mellen near Hydaburg,RCHA2,River Gage,N, ,,55.2181,-132.5806,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocky Island,RIXA2,Unknown,Y,13,Marine Exchange,58.177372,-135.0515,3.048,10,,Active,X,X,X,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Russell Fjord near Yakutat,RLKA2,River Gauge,,317,DOI/USGS,59.9178,-139.3822,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ripinsky Ridge Weather Station,RRWA2,Campbell,Y,319,Private,59.2596,-135.4942,792.48,2600,,Active,X,X,X,,,,,,X,X,,,,,N,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,
Russell Lake,RSLA2,River Gauge,,317,DOI/USGS,59.9167,-139.3667,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russell Lake,RUSA2,River Gauge,,317,DOI/USGS,59.9167,-139.3667,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelican USARRAY,S31KX,Seismometer,Y,322,USARRAY,57.9616,-136.232,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon River near Gustavus,SAMA2,River Gage,Y,320,DOI/USGS,58.44472222,-135.7419444,32.004,105,,Active,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speel Arm Station 4-4,SAWA2,Unknown,Y,325,AEL&P,58.093,-133.764,228.9048,751,,Active,X,X,X,,,,,,X,X,,,,,Y,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Saxman CWOP,SAXA2,Davis VV,Y,330,Private/CWOP,55.3207,-131.601,24.9936,82,,Inactive,X,X,X,,,,,,X,,,,,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,
Silver Bay Tributary near Sitka,SBTA2,River Gage,Y,323,USGS,57.019167,-135.1625,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon Creek near Juneau,SCJA2,River Gage,Y,325,,58.3325,-134.4658,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staney Creek near Klawock,SCKA2,River Gauge,Y,328,USGS,55.801389,-133.108611,0,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawmill Creek near Sitka,SCSA2,River Gauge,Y,323,USGS,57.0514,-135.2278,13.716,45,,Active,,,,,,,,,X,,,,,,N,,,Y,Y,,,,,,,,,,,,,,,,,,
Scull Island,SCXA2,Unknown,Y,31,Marine Exchange,58.204667,-134.6457,3.048,10,,Active,X,X,X,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Juneau South Douglas,SDIA2,PROFILER,Y,325,Haight & Assoc.,58.277,-134.389,3.048,10,:04/24/44,Active,X,X,X,,,,,,X,,,,,,Y,, ,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Cape St. Elias,SECA2,C-MAN,Y,317,Private,59.7981,-144.5988,7.62,25,,Active,,,X,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,
Skagway Customs,SGCA2,COOP,N,318,,59.527222,-135.231944,274.32,900,,Inactive,X,,,,,,,,X,X,,,,,,,,N,Y,Y,,,,,,,,,,,,,,,,,
Sitka Seismometer,SGOA2,Seismometer,,323,NTWC,57.0566,-135.3262,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelter Cove,SHLA2,RAWS,Y,330,USFS,55.5297,-131.3661,149.0472,489,:55,Active,X,X,X,,,,,,X,,,,,,N,,http://raws.wrh.noaa.gov/cgi-bin/roman/meso_base.cgi?stn=SHLA2&time=GMT,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Sitka Harbor,SHXA2,Unknown,Y,323,Marine Exchange,57.055483,-135.349372,9.144,30,,Active,X,X,X,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Sitka Magnetic Observatory,SIKA2,CRN/COOP,Y,323,NOAA/NWS,57.0575,-135.326667,22.86,75,,Active,X,X,,,,,,,X,,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Sisters Island,SISA2,HANDAR,Y,21,NWS,58.17,-135.257,48.768,160,:00,Active,X,X,X,,,,X,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Little Port Walter,SITA2,COOP,N,323,,56.3833,-134.65,4.2672,14,,Active,X,,,,,,,,X,X,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Skagway,SKGA2,COOP,N,318,,59.455,-135.314,10.668,35,,Active,X,,,,,,,,X,X,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Skagway,SKGA2,River Gauge/COOP,Y,318,NWS,59.468333,-135.302222,10.668,35,,Active,,,,,,,,,,,,,,,,,SEASONAL,,,,,,,,,,,,,,,,,,,,
Skagway Tide Gauge,SKTA2,NWLON,Y,318,NOS,59.45,-135.327,0,0,:00,Active,X,,,,,,X,,,,X,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,
Skagway MXAK,SKXA2,Unknown,Y,318,Marine Exchange,59.4483,-135.3263,6.096,20,,Active,X,X,X,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Swan  Lake,SLGA2,River/Lake Guage,Y,330,SEPA,55.614809,-131.344786,100.584,330,,Active,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,
Salmon River near Hyder,SLMA2,River Gage,Y,331,USGS,56.026111,-130.065278,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silvis Powerhouse,SLVA2,Unknown,Y,330,KPU,55.3814,-131.5176,249.936,820,,Active,X,,,,,,,,X,,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Ketchikan Salmon Landing,SLXA2,MAREX,Y,330,Marine Exchange,55.34,-131.644,6.096,20,,Active,X,X,X,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Snettisham Power House,SNEA2,Unknown,Y,325,Private,58.142,-133.727,17.0688,56,,Active,X,,X,,,,,,X,X,,,,,Y,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,
Soule River near Hyder,SOUA2,River Gage,Y,331,USGS,55.833333,-130.181667,0,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep Camp,SPCA2,RAWS,Y,318,NPS,59.6564,-135.2678,280.416,920,,Active,X,X,X,,,,,,X,X,,,,,N,,http://raws.wrh.noaa.gov/cgi-bin/roman/meso_base.cgi?stn=SPCA2,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Speel River,SPLA2,SNOCOR,,325,USDA/NRCS,58.15,-133.7167,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snettisham Power Plant,SPPA2,COOP,N,325,,58.1422,-133.7386,8.8392,29,,Active,X,,,,,,,,X,X,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Ship Island,SPXA2,MAREX,Y,36,Marine Exchange,55.599,-132.203,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunrise Lake Outlet near Wrangell,SRLA2,River Gauge,,329,DOI/USGS,56.4122,-132.4917,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statter Harbor,SRXA2,MAREX,Y,325,Marine Exchange,58.383,-134.652,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Situk River near Yakutat,SRYA2,River Gauge,Y,317,USGS,59.586667,-139.4925,36.8808,121,,Active,X,,,,,,,,X,,,,,,N,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Sisters Island FAA,SSRWC,FAA Webcam,Y,21,FAA,58.17757,-135.25775,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine River near Wrangell,STKA2,River Gauge,Y,329,USGS,56.708056,-132.130278,15.8496,52,,Active,X,X,X,,,,X,X,X,,,,,,N,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
STARRIGAVAN CREEK,STRA2,River Gauge,Y,323,DOI/USGS,57.125278,-135.331666,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stika AML,STXA2,Unknown,Y,323,Marine Exchange,57.1163,-135.3907,15.24,50,,Active,X,X,X,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Summit Creek,SUMQ2,Unknown,Y,BC,YAA,59.654,-135.144,1331.976,4370,,Active,X,X,X,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Upper Swan Lake,SWAA2,SNOCOR,,330,USDA/NRCS,55.6,-131.2667,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sitka Wastewater Treatment Plant,SWPA2,COOP,N,323,,57.0467,-135.3497,10.668,35,,Active,X,,,,,,,,X,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Saxmon Seaport,SXXA2,MAREX,Y,330,Marine Exchange,55.315,-131.596,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku River,TAKA2,RAWS,,325,,58.57777,-133.66916,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junuea Icefield at Camp 10-Nunatek Chalet,TGCA2,Unknown,Y,325,UAS,58.647,-134.2064,1158.24,3800,,Active,X,X,X,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Thorne Bay Water,THBA2,COOP,N,328,,55.6986,-132.5273,87.1728,286,,Active,X,,,,,,,,X,X,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
Thane Road Cross Bay South MP3.0,THCA2,RWIS,Y,325,AK DOT,58.2733,-134.3525,0,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thane Road Snow Slide gulch MP1.9,THNA2,RWIS,Y,325,AK DOT,58.2828,-134.3752,9.7536,32,,Active,X,X,X,X,,,,,X,X,,,,,Y,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Thorne Bay,THOA2,RAWS,Y,328,USFS,55.7417,-132.7542,153.924,505,:54,Active,X,X,X,,,,X,,X,,,,,,N,,http://raws.wrh.noaa.gov/cgi-bin/roman/meso_base.cgi?stn=THOA2&time=GMT,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Threemile Creek near Klawock,THRA2,COOP,N,328,,55.535,-132.9547,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thane Road Snow Slide gulch MP2.2,THTA2,RWIS,Y,325,AK DOT,58.281,-134.37,10.0584,33,,Active,,,,,,,,,X,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,
Tenakee Springs,TKEA2,MAREX,Y,321,NOS,57.779,-135.219,0,0,:00,Active,X,X,X,,,,X,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,
Tenakee Springs FAA,TKEWC,FAA Webcam,Y,321,FAA,57.77925,-135.21926,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takahaunk Mountains,TKHA2,Unknown,Y,319,Privite ,59.3985,-135.813,1413.0528,4636,,Active,X,X,X,,,,,,X,X,,,,,N,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Taku River near Juneau,TKUA2,River GaugeF,Y,325,DOI/USGS,58.5386,-133.7,9.144,30,,Active,X,,,,,,,,X,,,,,,,,,Y,N,Y,,,,,,,,,,,,,,,,,
Takatz Creek at Takatz Lake Outlet,TKZA2,River Gauge,Y,323,DOI/USGS,57.131389,-134.885833,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twelve Mile Creek,TMPA2,River gauge,Y,329,USGS,56.9686,-133.068,33.2232,109,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Point,TPXA2,MAREX,Y,36,Marine Exchange,54.8028,-130.9343,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Roberts Tram,TRMA2,HANDAR,Y,325,NWS,58.2965,-134.3871,,,,Active,X,,X,,,,,,,,,,,,,,,Y,,Y,Y,N,,,,,,,,,,,,,,,
Ted Stevens Lena Point CWOP,TSLA2,Davis,Y,325,NOAA/NMFS,58.38967,-134.76967,36.8808,121,,Active,X,X,,,,,,,X,,,,,,Y,,,Y,Y,Y,N,Y,,,,,,,,,,,,,,,
Takatz Creek near Baranof,TTZA2,River Gauge,Y,323,DOI/USGS,57.1431,-134.8639,0,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiya River Near Skagway 4NNW,TYAA2,River Gauge,Y,318,DOI/USGS,59.51194,-135.34444,9.144,30,,Active,X,,,,,,,,X,,,,,,,,,Y,N,Y,,,,,,,,,,,,,,,,,
Tyee Lake Outlet near Wrangell,TYWA2,River Gauge,,329,DOI/USGS,56.2,-131.506667,,,,Inactive,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
Whale Pass USARRAY,U33KX,Seismometer,Y,328,USARRAY,56.1146,-133.121,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Earl West Creek,UPEA2,River Gauge,,329,DOI/USGS,56.28,-132.13,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk River near Wrangell,URWA2,River Gauge,Y,329,,56.2406,-130.8803,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ketchikan USARRAY,V35KX,Seismometer,Y,330,USARRAY,55.3279,-131.615,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitman Creek,WCGA2,River Gauge,Y,330,KPU,55.3312,-131.5198,51.816,170,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Creek,WCSA2,Igage,Y,318,N WS,59.528333,-135.3483333,24.0792,79,,Active,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ward Cove,WCXA2,MAREX,Y,330,Marine Exchange,55.402,-131.729,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangell Harbor,WGXA2,MAREX,Y,329,Marine Exchange,56.46668,-132.382074,9.144,30,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangell eleven mile drone dock,WEMA2,Unknown,Y,329,DOT,56.337137,-132.33907,28.956,95,,Active,X,X,X,,,,,,X,,,,,,Y,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Whitman Lake Dam,WLDA2,Dam level,Y,330,KPU,55.3329,-131.532,117.348,385,,Active,X,,,,,,,,X,,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,
White Pass near Skagway,WPSA2,SNOTEL,,318,USDA/NRCS,59.6,-135.1667,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yakutat Tide Gauge,YATA2,NWLON,Y,317,NOS,59.54,-139.73,0,0,:00,Active,,,,,,,X,,,,X,,,,,,,Y,,,,,,,,,,,,,,,,,,,
Yakutat CRN,YUTA2,CRN,Y,317,NWS,59.5053,-139.681,7.0104,23,,Active,X,X,,,,,,,X,,,,,,Y,,,Y,Y,Y,,Y,,,,,,,,,,,,,,,
Berners Bay FAA,Z23WC,FAA Webcam,Y,325,FAA,58.67996,-134.94045,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zarembo Island,ZARA2,Unknown,,329,,56.3,-132.8167,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zarembo Island,ZMBA2,RAWS,Y,329,USFS,56.3,-132.8486,274.0152,899,:54,Active,X,X,X,,,,,,X,,,,,,N,,http://raws.wrh.noaa.gov/cgi-bin/roman/meso_base.cgi?stn=ZMBA2&time=GMT,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,
Jack Endicott,,SPOTTER,,317,,59.549408,-139.726997,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel Curtis,,SPOTTER,,317,,59.553886,-139.750854,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olaf Totland ,,SPOTTER,,317,,59.549408,-139.726997,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSO Yakutat,,SPOTTER,,317,,59.51081,-139.663025,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK DOT Road Report ,,SPOTTER,,318,,59.62964,-135.16421,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska Power & Telephone ,,SPOTTER,,318,SPOTTER,59.4547,-135.3136,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John & Lorna McDermont,,SPOTTER,,318,SPOTTER,59.5201,-135.3503,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPS Trail Center for Chilkoot Trail/Taiya River,,SPOTTER,,318,SPOTTER,59.452623,-135.318926,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Customs Skagway,,SPOTTER,,318,SPOTTER,59.5272,-135.2319,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betty Holgate,,SPOTTER,,319,SPOTTER,59.227209,-135.447129,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Gilbert,,SPOTTER,,319,SPOTTER,59.246,-135.45555,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James A Wilson,,SPOTTER,,319,SPOTTER,59.26564,-135.43774,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mardell Gunn & Mark Kistler,,SPOTTER,,319,SPOTTER,59.43333,-136.3,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patty Kermoian ,,SPOTTER,,319,SPOTTER,59.15,-135.35,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Swift ,,SPOTTER,,319,SPOTTER,59.2381,-135.4494,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyllis Sage,,SPOTTER,,319,SPOTTER,59.22806,-135.445,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Goldberg,,SPOTTER,,319,SPOTTER,59.17111,-135.38583,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Asquith,,SPOTTER,,319,SPOTTER,59.14972,-135.35028,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Heywood,,SPOTTER,,319,SPOTTER,59.246,-135.45555,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Customs Haines Hwy,,SPOTTER,,319,SPOTTER,59.4502,-136.3619,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abigail Calkin,,SPOTTER,,320,SPOTTER,58.414904,-135.752916,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris and John Spute,,SPOTTER,,320,SPOTTER,58.4111,-135.7089,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kim Ney,,SPOTTER,,320,SPOTTER,58.453,-135.82,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melanie Heacox,,SPOTTER,,320,SPOTTER,58.44111,-135.76444,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPS Glacier Bay Dispatch,,SPOTTER,,320,SPOTTER,58.454361,-135.873498,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Hoonah Water Treatment,,SPOTTER,,321,SPOTTER,58.1093,-135.4362,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Grady, VPSO",,SPOTTER,,322,,57.9577,-136.2213,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Hafendorfer & Al Stewart,,SPOTTER,,322,,57.9577,-136.2213,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary Jo Lord & Jim Wild,,SPOTTER,,322,,58.1922,-136.3438,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stewart Ely,,SPOTTER,,322,,57.9577,-136.2213,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASI ,,SPOTTER,,323,,57.0253,-135.2153,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hidden Falls Hatchery,,SPOTTER,,323,,57.2177,-134.8697,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCAW Public Radio - Raven Radio,,SPOTTER,,323,,57.0313,-135.2107,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sitka Harbor,,SPOTTER,,323,,57.055641,-135.347562,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Charles Martzell, VPSO",,SPOTTER,,324,,57.5033193,-134.5839109,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
